timestamp,user,type,amount,location,location_norm,device,fields_found,dt,amount_value,currency,hour,weekday,day_of_month,month,time_diff_hours,is_new_device,is_new_location,user_amount_median,user_amount_std,amount_z_user,anomaly_score,anomaly_label,anomaly_status,explanation
2025-06-17 00:09:47 ,user1077,purchase,€2744.53,London ,london,Pixel 6,,2025-06-17 00:09:47,2744.53,EUR,0,1,17,6,7.68,1,1,2710.04,1490.08,0.02,1.1893937345313061,1,Anomaly,Unusual text pattern detected
2025-06-21 03:23:37 ,user1077,debit,$1345.88,Birmingham ,birmingham,Pixel 6,,2025-06-21 03:23:37,1345.88,USD,3,5,21,6,2.08,1,1,2744.53,1512.29,-0.92,1.2033819582651197,1,Anomaly,Unusual text pattern detected
2025-07-03 01:32:16 ,user1077,top-up,€1908.22,Birmingham ,birmingham,Huawei P30,,2025-07-03 01:32:16,1908.22,EUR,1,3,3,7,25.62,1,1,2423.5,1567.6,-0.33,1.2296705584707661,1,Anomaly,Unusual text pattern detected
2025-07-05 21:16:38 ,user1077,purchase,$3739.47,London ,london,Nokia 3310,,2025-07-05 21:16:38,3739.47,USD,21,5,5,7,18.73,1,1,2213.76,1573.25,0.97,1.209412026793712,1,Anomaly,Unusual text pattern detected
2025-07-09 09:24:21 ,user1077,purchase,$3620.82,London ,london,Pixel 6,,2025-07-09 09:24:21,3620.82,USD,9,2,9,7,4.11,1,1,2394.84,1554.93,0.79,1.1893937345313061,1,Anomaly,Unusual text pattern detected
2025-07-25 08:38:34 ,user1077,transfer,$272.86,None ,none,iPhone 13,,2025-07-25 08:38:34,272.86,USD,8,4,25,7,5.1,1,1,2198.89,1555.56,-1.24,1.2104948676542577,1,Anomaly,Unusual text pattern detected
2025-07-17 14:36:31 ,user1079,top-up,$3084.48,London ,london,iPhone 13,,2025-07-17 14:36:31,3084.48,USD,14,3,17,7,176.45,1,1,2498.04,1675.33,0.35,1.1824954480257759,1,Anomaly,Unusual text pattern detected
2025-07-01 10:22:26 ,user1080,transfer,£644.5,Cardiff ,cardiff,iPhone 13,,2025-07-01 10:22:26,644.5,GBP,10,1,1,7,5.29,1,1,2561.5,1664.54,-1.15,1.2018122254430275,1,Anomaly,Unusual text pattern detected
2025-07-28 23:02:09 ,user1080,transfer,$3236.65,London ,london,Samsung Galaxy S10,,2025-07-28 23:02:09,3236.65,USD,23,0,28,7,23.44,0,1,2290.63,1723.41,0.55,1.2657314963992699,1,Anomaly,Unusual text pattern detected
2025-06-10 04:39:40 ,user1081,debit,£892.13,Cardiff ,cardiff,Pixel 6,,2025-06-10 04:39:40,892.13,GBP,4,1,10,6,1.25,1,1,2070.53,1637.56,-0.72,1.2618566417595098,1,Anomaly,Unusual text pattern detected
2025-06-23 12:42:17 ,user1081,purchase,€144.95,Liverpool ,liverpool,Samsung Galaxy S10,,2025-06-23 12:42:17,144.95,EUR,12,0,23,6,2.61,1,0,1754.05,1735.16,-0.93,1.1808803060904352,1,Anomaly,Unusual text pattern detected
2025-07-07 13:59:28 ,user1081,purchase,€4127.56,London ,london,Pixel 6,,2025-07-07 13:59:28,4127.56,EUR,13,0,7,7,8.44,1,1,1740.52,1700.4,1.4,1.1893937345313061,1,Anomaly,Unusual text pattern detected
2025-07-23 10:33:03 ,user1081,debit,$4438.03,Cardiff ,cardiff,None,,2025-07-23 10:33:03,4438.03,USD,10,2,23,7,3.45,0,1,1885.76,1720.75,1.48,1.1889178018316264,1,Anomaly,Unusual text pattern detected
2025-06-08 01:21:16 ,user1082,deposit,€1942.25,Manchester ,manchester,Pixel 6,,2025-06-08 01:21:16,1942.25,EUR,1,6,8,6,36.77,1,1,2856.16,1605.22,-0.57,1.2542711715385821,1,Anomaly,Unusual text pattern detected
2025-06-26 04:20:15 ,user1082,deposit,€4285.24,London ,london,Samsung Galaxy S10,,2025-06-26 04:20:15,4285.24,EUR,4,3,26,6,18.17,1,1,1758.52,1697.12,1.49,1.1998077089374923,1,Anomaly,Unusual text pattern detected
2025-06-30 08:25:18 ,user1082,top-up,€4646.4,London ,london,Samsung Galaxy S10,,2025-06-30 08:25:18,4646.4,EUR,8,0,30,6,9.23,1,1,2488.94,1810.74,1.19,1.215602299273977,1,Anomaly,Unusual text pattern detected
2025-06-30 18:20:52 ,user1082,purchase,£657.15,London ,london,None,,2025-06-30 18:20:52,657.15,GBP,18,0,30,6,9.93,1,0,2544.09,1823.8,-1.03,1.1821477998997436,1,Anomaly,Unusual text pattern detected
2025-06-06 01:07:13 ,user1084,top-up,£2912.56,Birmingham ,birmingham,Nokia 3310,,2025-06-06 01:07:13,2912.56,GBP,1,4,6,6,5.65,1,1,663.56,852.58,2.64,1.2776136514063474,1,Anomaly,Unusual text pattern detected
2025-07-21 20:07:46 ,user1084,transfer,$3571.71,London ,london,iPhone 13,,2025-07-21 20:07:46,3571.71,USD,20,0,21,7,2.23,1,1,2198.91,1398.85,0.98,1.3884611483833036,1,Anomaly,Unusual text pattern detected
2025-06-14 05:06:53 ,user1087,debit,$4646.38,None ,none,Pixel 6,,2025-06-14 05:06:53,4646.38,USD,5,5,14,6,1.54,0,0,2261.78,1583.43,1.51,1.1810998928516157,1,Anomaly,Unusual text pattern detected
2025-07-06 04:52:15 ,user1087,top-up,£690.6,Birmingham ,birmingham,Nokia 3310,,2025-07-06 04:52:15,690.6,GBP,4,6,6,7,22.88,1,1,2415.16,1657.6,-1.04,1.2776136514063474,1,Anomaly,Unusual text pattern detected
2025-07-07 02:57:09 ,user1087,top-up,$2413.31,Cardiff ,cardiff,iPhone 13,,2025-07-07 02:57:09,2413.31,USD,2,0,7,7,4.51,1,1,2378.02,1650.03,0.02,1.2369263614213917,1,Anomaly,Unusual text pattern detected
2025-06-14 16:52:46 ,user1088,top-up,£4158.83,Birmingham ,birmingham,Pixel 6,,2025-06-14 16:52:46,4158.83,GBP,16,5,14,6,2.39,1,1,1694.66,1083.72,2.27,1.182610851846251,1,Anomaly,Unusual text pattern detected
2025-07-03 14:44:11 ,user1089,withdrawal,£1178.85,Leeds ,leeds,Huawei P30,,2025-07-03 14:44:11,1178.85,GBP,14,3,3,7,1.31,1,1,960.04,1681.87,0.13,1.227502315644721,1,Anomaly,Unusual text pattern detected
2025-06-10 20:31:51 ,user1090,deposit,£4105.95,Leeds ,leeds,Huawei P30,,2025-06-10 20:31:51,4105.95,GBP,20,1,10,6,40.55,1,0,3686.86,1936.33,0.22,1.239967970353104,1,Anomaly,Unusual text pattern detected
2025-06-29 03:32:27 ,user1091,transfer,£4295.86,London ,london,Samsung Galaxy S10,,2025-06-29 03:32:27,4295.86,GBP,3,6,29,6,4.0,1,1,1790.03,1687.74,1.48,1.2657314963992699,1,Anomaly,Unusual text pattern detected
2025-07-01 05:28:34 ,user1091,transfer,€3897.17,London ,london,Pixel 6,,2025-07-01 05:28:34,3897.17,EUR,5,1,1,7,28.5,1,1,1981.14,1710.93,1.12,1.179993740091639,1,Anomaly,Unusual text pattern detected
2025-06-09 12:32:01 ,user1092,top-up,€132.9,Birmingham ,birmingham,Samsung Galaxy S10,,2025-06-09 12:32:01,132.9,EUR,12,0,9,6,66.36,1,1,3466.21,1365.5,-2.44,1.2735554446297042,1,Anomaly,Unusual text pattern detected
2025-06-25 07:46:14 ,user1092,withdrawal,$3261.9,None ,none,Samsung Galaxy S10,,2025-06-25 07:46:14,3261.9,USD,7,2,25,6,11.92,1,1,2170.9,1534.82,0.71,1.257083317220599,1,Anomaly,Unusual text pattern detected
2025-06-30 03:24:57 ,user1092,top-up,$893.21,London ,london,iPhone 13,,2025-06-30 03:24:57,893.21,USD,3,0,30,6,0.55,1,1,2384.3,1437.43,-1.04,1.1824954480257759,1,Anomaly,Unusual text pattern detected
2025-07-19 13:13:10 ,user1092,transfer,€1539.76,Birmingham ,birmingham,Huawei P30,,2025-07-19 13:13:10,1539.76,EUR,13,5,19,7,45.55,1,1,2384.3,1523.84,-0.55,1.1765727580191327,1,Anomaly,Unusual text pattern detected
2025-06-06 16:43:29 ,user1093,purchase,$4985.41,London ,london,None,,2025-06-06 16:43:29,4985.41,USD,16,4,6,6,12.86,1,1,2920.39,2035.57,1.01,1.1821477998997436,1,Anomaly,Unusual text pattern detected
2025-06-08 15:02:50 ,user1093,purchase,£180.24,London ,london,Nokia 3310,,2025-06-08 15:02:50,180.24,GBP,15,6,8,6,4.04,1,1,2224.03,2050.18,-1.0,1.209412026793712,1,Anomaly,Unusual text pattern detected
2025-06-27 12:10:49 ,user1093,purchase,£4389.2,London ,london,Samsung Galaxy S10,,2025-06-27 12:10:49,4389.2,GBP,12,4,27,6,33.47,0,1,2044.3,1642.92,1.43,1.3245774831336343,1,Anomaly,Unusual text pattern detected
2025-07-10 22:36:45 ,user1093,top-up,€1681.98,Birmingham ,birmingham,Nokia 3310,,2025-07-10 22:36:45,1681.98,EUR,22,3,10,7,5.01,1,1,2186.09,1596.03,-0.32,1.2776136514063474,1,Anomaly,Unusual text pattern detected
2025-06-15 00:57:22 ,user1094,withdrawal,$696.57,Glasgow ,glasgow,Samsung Galaxy S10,,2025-06-15 00:57:22,696.57,USD,0,6,15,6,24.38,1,1,2562.99,1665.96,-1.12,1.327105168206505,1,Anomaly,Unusual text pattern detected
2025-06-15 08:50:03 ,user1094,purchase,€2974.57,London ,london,Pixel 6,,2025-06-15 08:50:03,2974.57,EUR,8,6,15,6,7.88,1,1,2468.76,1659.84,0.3,1.1893937345313061,1,Anomaly,Unusual text pattern detected
2025-06-22 03:39:47 ,user1094,withdrawal,£661.76,Cardiff ,cardiff,Samsung Galaxy S10,,2025-06-22 03:39:47,661.76,GBP,3,6,22,6,9.57,0,1,2779.94,1586.82,-1.33,1.313727813603458,1,Anomaly,Unusual text pattern detected
2025-07-07 06:42:59 ,user1094,top-up,$3228.23,Manchester ,manchester,iPhone 13,,2025-07-07 06:42:59,3228.23,USD,6,0,7,7,5.29,1,1,2639.42,1526.36,0.39,1.2368944651762896,1,Anomaly,Unusual text pattern detected
2025-07-21 10:48:02 ,user1094,top-up,£2885.31,Cardiff ,cardiff,iPhone 13,,2025-07-21 10:48:02,2885.31,GBP,10,0,21,7,8.16,1,1,2674.84,1522.7,0.14,1.2369263614213917,1,Anomaly,Unusual text pattern detected
2025-07-29 08:51:24 ,user1094,transfer,$651.49,London ,london,Xiaomi Mi 11,,2025-07-29 08:51:24,651.49,USD,8,1,29,7,18.13,1,1,2524.18,1516.71,-1.23,1.2485264731357562,1,Anomaly,Unusual text pattern detected
2025-07-19 05:01:35 ,user1095,purchase,£1940.13,Liverpool ,liverpool,Samsung Galaxy S10,,2025-07-19 05:01:35,1940.13,GBP,5,5,19,7,33.51,1,1,2076.23,1675.56,-0.08,1.1808803060904352,1,Anomaly,Unusual text pattern detected
2025-07-02 06:46:27 ,user1096,top-up,$266.19,Cardiff ,cardiff,iPhone 13,,2025-07-02 06:46:27,266.19,USD,6,2,2,7,39.95,1,1,2902.86,1718.69,-1.53,1.2369263614213917,1,Anomaly,Unusual text pattern detected
2025-07-13 23:46:19 ,user1096,top-up,$534.6,Birmingham ,birmingham,Nokia 3310,,2025-07-13 23:46:19,534.6,USD,23,6,13,7,2.23,1,1,2373.32,1603.29,-1.15,1.2776136514063474,1,Anomaly,Unusual text pattern detected
2025-06-25 13:33:25 ,user1097,transfer,£4763.42,None ,none,iPhone 13,,2025-06-25 13:33:25,4763.42,GBP,13,2,25,6,1.02,1,1,2100.39,1530.69,1.74,1.2104948676542577,1,Anomaly,Unusual text pattern detected
2025-07-11 10:14:21 ,user1099,top-up,$266.73,Birmingham ,birmingham,iPhone 13,,2025-07-11 10:14:21,266.73,USD,10,4,11,7,2.68,1,1,1170.08,1321.42,-0.68,1.2337049159064668,1,Anomaly,Unusual text pattern detected
2025-07-25 10:04:10 ,user1099,debit,€2847.84,None ,none,Pixel 6,,2025-07-25 10:04:10,2847.84,EUR,10,4,25,7,19.31,1,1,1454.72,1402.91,0.99,1.1810998928516157,1,Anomaly,Unusual text pattern detected
