timestamp,user,type,amount,location,location_norm,device,fields_found,dt,amount_value,currency,hour,weekday,day_of_month,month,time_diff_hours,is_new_device,is_new_location,user_amount_median,user_amount_std,amount_z_user,anomaly_score,anomaly_label,anomaly_status,explanation
2025-06-15 16:12:46 ,user1019,purchase,€2512.87,None ,none,Huawei P30,,2025-06-15 16:12:46,2512.87,EUR,16,6,15,6,5.49,0,1,1669.01,1589.95,0.53,0.0,1,anomaly,Unseen location
2025-06-16 03:19:51 ,user1019,refund,£561.01,None ,none,Samsung Galaxy S10,,2025-06-16 03:19:51,561.01,GBP,3,0,16,6,11.12,1,0,1680.92,1574.83,-0.71,0.0,1,anomaly,First time using device
2025-06-17 14:07:40,user1019,debit,$2209.14,Cardiff,cardiff,None,,2025-06-17 14:07:40,2209.14,USD,14,1,17,6,1.76,1,0,1707.36,1528.23,0.33,0.0,1,anomaly,First time using device
2025-06-20 13:50:29 ,user1019,debit,$777.29,Manchester ,manchester,Samsung Galaxy S10,,2025-06-20 13:50:29,777.29,USD,13,4,20,6,12.1,1,1,1721.9,1569.47,-0.6,0.01,1,anomaly,First time using device; Unseen location
2025-06-22 11:42:42 ,user1019,deposit,£3937.3,Birmingham ,birmingham,Samsung Galaxy S10,,2025-06-22 11:42:42,3937.3,GBP,11,6,22,6,24.72,1,1,1692.82,1528.33,1.47,0.0,1,anomaly,First time using device; Unseen location
2025-06-25 10:37:16 ,user1019,transfer,€4648.55,Leeds ,leeds,Huawei P30,,2025-06-25 10:37:16,4648.55,EUR,10,2,25,6,3.69,1,1,1721.9,1509.77,1.94,0.01,1,anomaly,First time using device; Unseen location
2025-07-01 18:22:17 ,user1019,transfer,€2778.82,None ,none,iPhone 13,,2025-07-01 18:22:17,2778.82,EUR,18,1,1,7,11.24,0,1,1892.95,1550.43,0.57,0.0,1,anomaly,Unseen location
2025-07-05 22:41:02,user1019,transfer,£4793.89,Birmingham,birmingham,Huawei P30,,2025-07-05 22:41:02,4793.89,GBP,22,5,5,7,13.74,1,1,1928.9,1528.21,1.87,0.0,1,anomaly,First time using device; Unseen location
2025-07-25 03:03:21,user1019,cashout,£4672.77,London,london,Samsung Galaxy S10,,2025-07-25 03:03:21,4672.77,GBP,3,4,25,7,2.24,1,0,2277.35,1523.62,1.57,0.0,1,anomaly,First time using device
2025-07-26 09:05:41 ,user1019,withdrawal,£256.63,Cardiff ,cardiff,Samsung Galaxy S10,,2025-07-26 09:05:41,256.63,GBP,9,5,26,7,16.34,1,1,2291.28,1534.35,-1.33,0.01,1,anomaly,First time using device; Unseen location
2025-07-28 08:51:41 ,user1019,cashout,€3357.3,Liverpool ,liverpool,Huawei P30,,2025-07-28 08:51:41,3357.3,EUR,8,0,28,7,35.98,1,1,2291.28,1536.25,0.69,0.01,1,anomaly,First time using device; Unseen location
2025-06-02 05:20:49 ,user1020,refund,€187.82,Leeds ,leeds,iPhone 13,,2025-06-02 05:20:49,187.82,EUR,5,0,2,6,0.31,0,1,1500.57,829.48,-1.58,0.02,1,anomaly,Unseen location
2025-06-02 11:09:34 ,user1020,debit,€2324.9,Cardiff ,cardiff,Huawei P30,,2025-06-02 11:09:34,2324.9,EUR,11,0,2,6,0.97,1,1,447.4,903.55,2.08,0.03,1,anomaly,First time using device; Unseen location
2025-06-02 12:08:29,user1020,cashout,€1598.17,Glasgow,glasgow,Xiaomi Mi 11,,2025-06-02 12:08:29,1598.17,EUR,12,0,2,6,0.98,1,1,973.98,1009.18,0.62,0.01,1,anomaly,First time using device; Unseen location
2025-06-02 13:58:05,user1020,debit,4161.03,Manchester,manchester,Nokia 3310,,2025-06-02 13:58:05,4161.03,UNKNOWN,13,0,2,6,1.83,1,1,1500.57,940.98,2.83,0.0,1,anomaly,First time using device; Unseen location
2025-06-02 17:50:15 ,user1020,debit,€3377.08,Glasgow ,glasgow,None,,2025-06-02 17:50:15,3377.08,EUR,17,0,2,6,3.87,1,1,1549.37,1371.88,1.33,0.01,1,anomaly,First time using device; Unseen location
2025-06-03 15:24:19,user1020,debit,€1888.77,Glasgow,glasgow,Samsung Galaxy S10,,2025-06-03 15:24:19,1888.77,EUR,15,1,3,6,9.29,1,0,1993.95,1305.77,-0.08,0.0,1,anomaly,First time using device
2025-06-04 08:11:55 ,user1020,top-up,£1032.44,Liverpool ,liverpool,Pixel 6,,2025-06-04 08:11:55,1032.44,GBP,8,2,4,6,7.28,1,1,1993.95,1209.9,-0.79,0.0,1,anomaly,First time using device; Unseen location
2025-06-04 13:44:05,user1020,deposit,€4289.37,Cardiff,cardiff,Samsung Galaxy S10,,2025-06-04 13:44:05,4289.37,EUR,13,2,4,6,5.54,1,1,1941.36,1186.08,1.98,0.0,1,anomaly,First time using device; Unseen location
2025-06-06 00:54:11,user1020,refund,$4827.42,Glasgow,glasgow,Samsung Galaxy S10,,2025-06-06 00:54:11,4827.42,USD,0,4,6,6,4.31,1,1,1941.36,1301.16,2.22,0.01,1,anomaly,First time using device; Unseen location
2025-06-06 15:44:34 ,user1020,cashout,£243.05,Leeds ,leeds,Samsung Galaxy S10,,2025-06-06 15:44:34,243.05,GBP,15,4,6,6,9.15,1,1,1941.36,1431.94,-1.19,0.01,1,anomaly,First time using device; Unseen location
2025-06-08 20:29:17 ,user1020,cashout,€4828.17,None ,none,None,,2025-06-08 20:29:17,4828.17,EUR,20,6,8,6,1.71,1,1,2170.09,1548.81,1.72,0.0,1,anomaly,First time using device; Unseen location
2025-06-09 02:26:39 ,user1020,debit,€1328.39,Glasgow ,glasgow,Pixel 6,,2025-06-09 02:26:39,1328.39,EUR,2,0,9,6,5.74,0,1,2324.9,1595.56,-0.62,0.0,1,anomaly,Unseen location
2025-06-09 05:15:32 ,user1020,debit,£3184.23,None ,none,None,,2025-06-09 05:15:32,3184.23,GBP,5,0,9,6,2.81,1,1,2247.5,1583.66,0.59,0.0,1,anomaly,First time using device; Unseen location
2025-06-10 17:21:27 ,user1020,purchase,$204.56,Birmingham ,birmingham,None,,2025-06-10 17:21:27,204.56,USD,17,1,10,6,1.31,1,1,2324.9,1508.73,-1.41,0.0,1,anomaly,First time using device; Unseen location
2025-06-10 18:04:34,user1020,debit,$934.69,Birmingham,birmingham,Samsung Galaxy S10,,2025-06-10 18:04:34,934.69,USD,18,1,10,6,0.72,1,1,2247.5,1524.7,-0.86,0.01,1,anomaly,First time using device; Unseen location
2025-06-10 21:22:53 ,user1020,deposit,£3269.2,Cardiff ,cardiff,Samsung Galaxy S10,,2025-06-10 21:22:53,3269.2,GBP,21,1,10,6,3.31,0,1,2170.09,1520.99,0.72,0.01,1,anomaly,Unseen location
2025-06-16 22:33:32 ,user1020,cashout,€4217.56,Liverpool ,liverpool,Xiaomi Mi 11,,2025-06-16 22:33:32,4217.56,EUR,22,0,16,6,0.18,1,1,2376.82,1556.72,1.18,0.0,1,anomaly,First time using device; Unseen location
2025-06-18 12:12:24 ,user1020,debit,€4720.11,Manchester ,manchester,Huawei P30,,2025-06-18 12:12:24,4720.11,EUR,12,2,18,6,3.44,1,1,2324.9,1566.5,1.53,0.01,1,anomaly,First time using device; Unseen location
2025-06-19 08:36:59,user1020,cashout,€1005.71,Manchester,manchester,Nokia 3310,,2025-06-19 08:36:59,1005.71,EUR,8,3,19,6,3.52,1,1,2307.78,1591.67,-0.82,0.0,1,anomaly,First time using device; Unseen location
2025-06-20 21:25:17 ,user1020,cashout,£4121.73,Cardiff ,cardiff,None,,2025-06-20 21:25:17,4121.73,GBP,21,4,20,6,8.66,1,1,2307.78,1580.74,1.15,0.0,1,anomaly,First time using device; Unseen location
2025-06-23 10:01:50,user1020,cashout,$4468.83,Birmingham,birmingham,Samsung Galaxy S10,,2025-06-23 10:01:50,4468.83,USD,10,0,23,6,15.34,1,1,2324.9,1604.22,1.34,0.0,1,anomaly,First time using device; Unseen location
2025-06-28 21:14:49 ,user1020,cashout,€1894.24,Cardiff ,cardiff,Xiaomi Mi 11,,2025-06-28 21:14:49,1894.24,EUR,21,5,28,6,23.25,1,1,2230.38,1595.41,-0.21,0.0,1,anomaly,First time using device; Unseen location
2025-06-29 22:16:36,user1020,cashout,$4686.37,Birmingham,birmingham,Nokia 3310,,2025-06-29 22:16:36,4686.37,USD,22,6,29,6,11.5,1,1,2167.1,1596.46,1.58,0.01,1,anomaly,First time using device; Unseen location
2025-06-30 21:03:46 ,user1020,cashout,€2809.22,Cardiff ,cardiff,Xiaomi Mi 11,,2025-06-30 21:03:46,2809.22,EUR,21,0,30,6,11.22,1,1,2290.66,1594.26,0.33,0.0,1,anomaly,First time using device; Unseen location
2025-07-03 08:41:36 ,user1020,debit,€4381.1,Manchester ,manchester,Samsung Galaxy S10,,2025-07-03 08:41:36,4381.1,EUR,8,3,3,7,3.79,1,1,2170.09,1573.68,1.4,0.0,1,anomaly,First time using device; Unseen location
2025-07-03 13:12:18 ,user1020,top-up,$173.99,Liverpool ,liverpool,Pixel 6,,2025-07-03 13:12:18,173.99,USD,13,3,3,7,4.51,1,1,2224.5,1578.24,-1.3,0.0,1,anomaly,First time using device; Unseen location
2025-07-05 13:34:57 ,user1020,cashout,£1483.7,Liverpool ,liverpool,Pixel 6,,2025-07-05 13:34:57,1483.7,GBP,13,5,5,7,22.98,1,1,2170.09,1589.27,-0.43,0.0,1,anomaly,First time using device; Unseen location
2025-07-11 08:34:32,user1020,purchase,€2504.16,Birmingham,birmingham,Samsung Galaxy S10,,2025-07-11 08:34:32,2504.16,EUR,8,4,11,7,7.67,1,1,1993.95,1598.89,0.32,0.01,1,anomaly,First time using device; Unseen location
2025-07-11 08:50:34,user1020,refund,£33.1,None,none,iPhone 13,,2025-07-11 08:50:34,33.1,GBP,8,4,11,7,0.27,1,1,2039.0,1594.22,-1.26,0.0,1,anomaly,First time using device; Unseen location
2025-07-12 08:21:00 ,user1020,cashout,$4990.94,None ,none,Xiaomi Mi 11,,2025-07-12 08:21:00,4990.94,USD,8,5,12,7,20.41,1,1,1993.95,1594.3,1.88,0.01,1,anomaly,First time using device; Unseen location
2025-07-14 10:51:59 ,user1020,transfer,£4570.52,Leeds ,leeds,iPhone 13,,2025-07-14 10:51:59,4570.52,GBP,10,0,14,7,11.26,1,1,1983.82,1598.34,1.62,0.0,1,anomaly,First time using device; Unseen location
2025-07-23 02:38:17 ,user1020,cashout,£243.03,Liverpool ,liverpool,iPhone 13,,2025-07-23 02:38:17,243.03,GBP,2,2,23,7,0.46,1,1,2039.0,1580.65,-1.14,0.01,1,anomaly,First time using device; Unseen location
2025-07-23 03:31:39 ,user1020,deposit,£4992.22,Leeds ,leeds,None,,2025-07-23 03:31:39,4992.22,GBP,3,2,23,7,0.89,1,1,1993.95,1582.32,1.89,0.0,1,anomaly,First time using device; Unseen location
2025-07-28 10:40:50,user1020,transfer,€3429.8,Birmingham,birmingham,Pixel 6,,2025-07-28 10:40:50,3429.8,EUR,10,0,28,7,4.42,1,1,2007.8,1597.02,0.89,0.01,1,anomaly,First time using device; Unseen location
2025-07-30 10:17:59 ,user1020,deposit,$344.48,None ,none,Huawei P30,,2025-07-30 10:17:59,344.48,USD,10,2,30,7,7.83,1,1,2052.85,1595.99,-1.07,0.0,1,anomaly,First time using device; Unseen location
2025-07-30 23:51:01 ,user1020,debit,€3897.83,None ,none,Huawei P30,,2025-07-30 23:51:01,3897.83,EUR,23,2,30,7,9.16,1,0,2007.8,1597.98,1.18,0.01,1,anomaly,First time using device
2025-06-02 08:52:47 ,user1021,cashout,$3193.79,Manchester ,manchester,Nokia 3310,,2025-06-02 08:52:47,3193.79,USD,8,0,2,6,8.97,1,1,2051.9,1588.72,0.72,0.0,1,anomaly,First time using device; Unseen location
2025-06-02 23:43:46,user1021,debit,$3598.16,Leeds,leeds,Nokia 3310,,2025-06-02 23:43:46,3598.16,USD,23,0,2,6,14.85,0,1,3193.79,1588.72,0.25,0.0,1,anomaly,Unseen location
2025-06-06 06:07:26 ,user1021,transfer,£4238.71,Cardiff ,cardiff,Pixel 6,,2025-06-06 06:07:26,4238.71,GBP,6,4,6,6,78.39,1,1,3395.98,285.93,2.95,0.06,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-07 09:23:18,user1021,debit,07,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-06-07 09:23:18,7.0,UNKNOWN,9,5,7,6,27.26,1,1,3598.16,526.89,-6.82,0.0,1,anomaly,First time using device; Unseen location
2025-06-09 02:16:27 ,user1021,transfer,€1850.32,Manchester ,manchester,Samsung Galaxy S10,,2025-06-09 02:16:27,1850.32,EUR,2,0,9,6,34.75,1,1,3193.79,2044.32,-0.66,0.02,1,anomaly,First time using device; Unseen location
2025-06-11 04:35:30 ,user1021,top-up,$2518.11,Leeds ,leeds,Nokia 3310,,2025-06-11 04:35:30,2518.11,USD,4,2,11,6,5.58,1,1,3193.79,1800.23,-0.38,0.0,1,anomaly,First time using device; Unseen location
2025-06-12 22:39:05 ,user1021,withdrawal,€4845.25,London ,london,Huawei P30,,2025-06-12 22:39:05,4845.25,EUR,22,3,12,6,42.06,1,1,2855.95,1667.22,1.19,0.01,1,anomaly,First time using device; Unseen location
2025-06-13 08:40:05 ,user1021,cashout,€2817.21,Cardiff ,cardiff,None,,2025-06-13 08:40:05,2817.21,EUR,8,4,13,6,7.9,1,1,2855.95,1724.12,-0.02,0.01,1,anomaly,First time using device; Unseen location
2025-06-17 11:14:39,user1021,refund,$1849.6,Leeds,leeds,Pixel 6,,2025-06-17 11:14:39,1849.6,USD,11,1,17,6,98.58,1,1,2817.21,1637.88,-0.59,0.0,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-21 15:38:43,user1021,refund,1407.58,Cardiff,cardiff,Samsung Galaxy S10,,2025-06-21 15:38:43,1407.58,UNKNOWN,15,5,21,6,60.48,1,1,2184.22,1632.21,-0.48,0.0,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-24 11:36:21,user1021,transfer,$3434.42,Manchester,manchester,iPhone 13,,2025-06-24 11:36:21,3434.42,USD,11,1,24,6,67.96,1,1,1850.32,1586.55,1.0,0.01,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-27 15:56:18 ,user1021,debit,$1477.69,Birmingham ,birmingham,Samsung Galaxy S10,,2025-06-27 15:56:18,1477.69,USD,15,4,27,6,37.14,1,1,2667.66,1642.23,-0.72,0.01,1,anomaly,First time using device; Unseen location
2025-07-06 13:04:11 ,user1021,transfer,$897.03,Manchester ,manchester,Samsung Galaxy S10,,2025-07-06 13:04:11,897.03,USD,13,6,6,7,34.34,1,1,2536.36,1513.88,-1.08,0.01,1,anomaly,First time using device; Unseen location
2025-07-11 20:06:20 ,user1021,top-up,$733.39,Leeds ,leeds,iPhone 13,,2025-07-11 20:06:20,733.39,USD,20,4,11,7,27.68,1,1,2247.57,1536.72,-0.99,0.0,1,anomaly,First time using device; Unseen location
2025-07-16 11:01:53 ,user1021,cashout,£800.16,Cardiff ,cardiff,Huawei P30,,2025-07-16 11:01:53,800.16,GBP,11,2,16,7,29.47,1,1,2124.7,1493.96,-0.89,0.01,1,anomaly,First time using device; Unseen location
2025-07-20 03:32:23,user1021,cashout,4982.94,Cardiff,cardiff,Huawei P30,,2025-07-20 03:32:23,4982.94,UNKNOWN,3,6,20,7,71.01,0,1,2122.08,1468.95,1.95,0.02,1,anomaly,Unseen location; Unusual time gap since last txn
2025-07-22 22:34:47 ,user1021,refund,$3736.84,Manchester ,manchester,Huawei P30,,2025-07-22 22:34:47,3736.84,USD,22,1,22,7,42.58,1,1,2242.34,1478.28,1.01,0.0,1,anomaly,First time using device; Unseen location
2025-07-26 11:33:31,user1021,cashout,€1785.98,Liverpool,liverpool,Samsung Galaxy S10,,2025-07-26 11:33:31,1785.98,EUR,11,5,26,7,48.87,1,1,2119.81,1451.26,-0.23,0.0,1,anomaly,First time using device; Unseen location
2025-06-09 21:31:52,user1022,refund,£2338.16,Glasgow,glasgow,Huawei P30,,2025-06-09 21:31:52,2338.16,GBP,21,0,9,6,65.21,1,1,3947.62,1588.72,-1.01,0.01,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-18 07:33:29 ,user1022,debit,$1416.0,Glasgow ,glasgow,Nokia 3310,,2025-06-18 07:33:29,1416.0,USD,7,2,18,6,194.7,1,0,2338.16,1614.9,-0.57,0.03,1,anomaly,First time using device; Unusual time gap since last txn
2025-06-28 12:48:44 ,user1022,transfer,$1771.14,None ,none,Huawei P30,,2025-06-28 12:48:44,1771.14,USD,12,5,28,6,22.71,1,1,872.43,1484.7,0.61,0.0,1,anomaly,First time using device; Unseen location
2025-07-02 14:31:52,user1022,transfer,4758.23,London,london,Pixel 6,,2025-07-02 14:31:52,4758.23,UNKNOWN,14,2,2,7,57.87,1,1,995.65,1411.4,2.67,0.0,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-03 02:44:46 ,user1022,purchase,$1941.76,Manchester ,manchester,Huawei P30,,2025-07-03 02:44:46,1941.76,USD,2,3,3,7,6.1,1,1,995.65,1569.55,0.6,0.0,1,anomaly,First time using device; Unseen location
2025-07-04 19:59:38 ,user1022,withdrawal,€4088.97,Manchester ,manchester,Huawei P30,,2025-07-04 19:59:38,4088.97,EUR,19,4,4,7,41.25,0,0,1205.82,1523.82,1.89,0.01,1,anomaly,"Anomaly detected: This transaction does not match typical patterns for this user, but no single feature stands out. It may be due to a combination of subtle changes or factors not directly captured by the main rules. Please review this event in context."
2025-07-11 12:24:57 ,user1022,top-up,$3074.64,Cardiff ,cardiff,Pixel 6,,2025-07-11 12:24:57,3074.64,USD,12,4,11,7,126.94,1,1,1416.0,1558.07,1.06,0.03,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-21 08:46:04 ,user1022,cashout,£3552.65,Cardiff ,cardiff,Samsung Galaxy S10,,2025-07-21 08:46:04,3552.65,GBP,8,0,21,7,29.48,1,1,2139.96,1479.26,0.95,0.01,1,anomaly,First time using device; Unseen location
2025-07-26 19:19:49,user1022,debit,£70.6,Liverpool,liverpool,Samsung Galaxy S10,,2025-07-26 19:19:49,70.6,GBP,19,5,26,7,82.14,1,1,1941.76,1509.14,-1.24,0.02,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-05 01:00:27 ,user1024,refund,£20.54,Manchester ,manchester,iPhone 13,,2025-06-05 01:00:27,20.54,GBP,1,3,5,6,54.33,1,1,57.8,78.92,-0.47,0.04,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-07 09:07:45 ,user1024,debit,£4650.7,Manchester ,manchester,Pixel 6,,2025-06-07 09:07:45,4650.7,GBP,9,5,7,6,56.12,1,0,20.54,59.81,77.41,0.05,1,anomaly,Amount far above user average; First time using device; Unusual time gap since last txn
2025-06-07 13:25:46,user1024,transfer,$3193.33,Manchester,manchester,Samsung Galaxy S10,,2025-06-07 13:25:46,3193.33,USD,13,5,7,6,4.3,1,1,67.08,2303.18,1.36,0.05,1,anomaly,First time using device; Unseen location
2025-06-13 05:46:26,user1024,transfer,$4410.25,None,none,None,,2025-06-13 05:46:26,4410.25,USD,5,4,13,6,136.34,1,1,113.61,2185.35,1.97,0.05,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-14 00:45:15 ,user1024,deposit,€453.01,Cardiff ,cardiff,Nokia 3310,,2025-06-14 00:45:15,453.01,EUR,0,5,14,6,18.98,1,1,1653.47,2267.28,-0.53,0.01,1,anomaly,First time using device; Unseen location
2025-06-16 01:54:55,user1024,transfer,$3453.2,Cardiff,cardiff,Nokia 3310,,2025-06-16 01:54:55,3453.2,USD,1,0,16,6,49.16,0,1,453.01,2157.56,1.39,0.03,1,anomaly,Unseen location
2025-06-16 16:12:38 ,user1024,withdrawal,$1947.93,Liverpool ,liverpool,Nokia 3310,,2025-06-16 16:12:38,1947.93,USD,16,0,16,6,14.3,0,1,1823.17,2077.85,0.06,0.0,1,anomaly,Unseen location
2025-06-22 00:17:20 ,user1024,cashout,£4895.34,None ,none,Xiaomi Mi 11,,2025-06-22 00:17:20,4895.34,GBP,0,6,22,6,78.39,1,1,1947.93,1770.37,1.66,0.02,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-22 07:03:13,user1024,purchase,£1248.45,Birmingham,birmingham,Huawei P30,,2025-06-22 07:03:13,1248.45,GBP,7,6,22,6,6.76,1,1,2530.72,1869.16,-0.69,0.01,1,anomaly,First time using device; Unseen location
2025-06-23 07:45:30,user1024,cashout,€2342.01,London,london,iPhone 13,,2025-06-23 07:45:30,2342.01,EUR,7,0,23,6,24.7,1,1,1947.93,1815.29,0.22,0.01,1,anomaly,First time using device; Unseen location
2025-07-03 04:22:24,user1024,deposit,€1713.1,Manchester,manchester,Samsung Galaxy S10,,2025-07-03 04:22:24,1713.1,EUR,4,3,3,7,58.0,0,1,2144.97,1597.19,-0.27,0.01,1,anomaly,Unseen location; Unusual time gap since last txn
2025-07-04 00:56:10,user1024,deposit,$4322.65,Manchester,manchester,Huawei P30,,2025-07-04 00:56:10,4322.65,USD,0,4,4,7,4.12,1,1,2144.97,1585.32,1.37,0.0,1,anomaly,First time using device; Unseen location
2025-07-05 11:45:09,user1024,debit,$4830.98,Cardiff,cardiff,Pixel 6,,2025-07-05 11:45:09,4830.98,USD,11,5,5,7,2.81,1,1,2357.83,1578.44,1.57,0.01,1,anomaly,First time using device; Unseen location
2025-07-10 02:26:52,user1024,debit,22.42,Cardiff,cardiff,Huawei P30,,2025-07-10 02:26:52,22.42,UNKNOWN,2,3,10,7,88.97,1,0,2409.65,1627.94,-1.47,0.03,1,anomaly,First time using device; Unusual time gap since last txn
2025-07-11 08:24:21,user1024,deposit,$4488.6,Manchester,manchester,Samsung Galaxy S10,,2025-07-11 08:24:21,4488.6,USD,8,4,11,7,29.96,1,1,2373.65,1654.35,1.28,0.01,1,anomaly,First time using device; Unseen location
2025-07-13 16:19:44 ,user1024,transfer,£228.75,Liverpool ,liverpool,Samsung Galaxy S10,,2025-07-13 16:19:44,228.75,GBP,16,6,13,7,55.92,0,1,2409.65,1671.17,-1.31,0.01,1,anomaly,Unseen location; Unusual time gap since last txn
2025-07-22 22:19:32,user1024,transfer,72.76,Birmingham,birmingham,Xiaomi Mi 11,,2025-07-22 22:19:32,72.76,UNKNOWN,22,1,22,7,174.84,1,1,2373.65,1647.24,-1.4,0.01,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-25 13:42:40,user1024,purchase,$1005.86,Glasgow,glasgow,Samsung Galaxy S10,,2025-07-25 13:42:40,1005.86,USD,13,4,25,7,16.13,1,1,2144.97,1661.81,-0.69,0.0,1,anomaly,First time using device; Unseen location
2025-07-29 05:40:29,user1024,refund,4115.38,Manchester,manchester,Pixel 6,,2025-07-29 05:40:29,4115.38,UNKNOWN,5,1,29,7,74.67,1,1,1923.97,1649.31,1.33,0.0,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-02 07:37:46 ,user1025,debit,£4537.31,None ,none,Pixel 6,,2025-06-02 07:37:46,4537.31,GBP,7,0,2,6,8.97,1,1,2051.9,1588.72,1.56,0.01,1,anomaly,First time using device; Unseen location
2025-06-05 03:49:01 ,user1025,purchase,£2745.48,Manchester ,manchester,None,,2025-06-05 03:49:01,2745.48,GBP,3,3,5,6,68.19,1,1,4537.31,1588.72,-1.13,0.01,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-06 12:05:12 ,user1025,transfer,£3645.06,Liverpool ,liverpool,Xiaomi Mi 11,,2025-06-06 12:05:12,3645.06,GBP,12,4,6,6,32.27,1,1,3641.4,1267.02,0.0,0.0,1,anomaly,First time using device; Unseen location
2025-06-07 02:12:06 ,user1025,cashout,$1954.32,Manchester ,manchester,Samsung Galaxy S10,,2025-06-07 02:12:06,1954.32,USD,2,5,7,6,14.12,1,1,3645.06,895.92,-1.89,0.01,1,anomaly,First time using device; Unseen location
2025-06-13 21:42:17 ,user1025,top-up,€318.43,Liverpool ,liverpool,Xiaomi Mi 11,,2025-06-13 21:42:17,318.43,EUR,21,4,13,6,41.97,1,1,2615.24,1323.76,-1.74,0.01,1,anomaly,First time using device; Unseen location
2025-06-16 11:16:08,user1025,transfer,€4642.06,Leeds,leeds,Nokia 3310,,2025-06-16 11:16:08,4642.06,EUR,11,0,16,6,20.0,0,1,2483.62,1342.39,1.61,0.01,1,anomaly,Unseen location
2025-06-21 05:36:16,user1025,top-up,£507.05,Birmingham,birmingham,None,,2025-06-21 05:36:16,507.05,GBP,5,5,21,6,7.11,1,1,2539.74,1368.59,-1.49,0.01,1,anomaly,First time using device; Unseen location
2025-06-22 21:07:50,user1025,debit,$4967.03,London,london,Samsung Galaxy S10,,2025-06-22 21:07:50,4967.03,USD,21,6,22,6,39.53,1,1,2517.3,1396.99,1.75,0.01,1,anomaly,First time using device; Unseen location
2025-06-24 04:34:19,user1025,deposit,$214.54,London,london,Samsung Galaxy S10,,2025-06-24 04:34:19,214.54,USD,4,1,24,6,12.03,1,1,2517.3,1441.91,-1.6,0.0,1,anomaly,First time using device; Unseen location
2025-06-25 14:00:02 ,user1025,debit,$4906.93,Leeds ,leeds,Pixel 6,,2025-06-25 14:00:02,4906.93,USD,14,2,25,6,32.33,1,1,2449.94,1461.81,1.68,0.02,1,anomaly,First time using device; Unseen location
2025-07-05 22:40:47,user1025,transfer,$3235.91,London,london,None,,2025-07-05 22:40:47,3235.91,USD,22,5,5,7,69.62,1,1,2449.94,1568.0,0.5,0.0,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-06 00:28:54,user1025,purchase,€1680.5,Birmingham,birmingham,Samsung Galaxy S10,,2025-07-06 00:28:54,1680.5,EUR,0,6,6,7,1.8,1,1,2483.62,1554.06,-0.52,0.0,1,anomaly,First time using device; Unseen location
2025-07-20 19:44:53 ,user1025,cashout,€4245.18,Cardiff ,cardiff,iPhone 13,,2025-07-20 19:44:53,4245.18,EUR,19,6,20,7,0.73,1,1,2063.81,1558.81,1.4,0.01,1,anomaly,First time using device; Unseen location
2025-07-23 18:56:17 ,user1025,debit,€4042.96,Glasgow ,glasgow,iPhone 13,,2025-07-23 18:56:17,4042.96,EUR,18,2,23,7,48.07,0,1,2125.51,1563.85,1.23,0.01,1,anomaly,Unseen location
2025-07-29 09:02:08,user1025,cashout,€4403.66,Birmingham,birmingham,Xiaomi Mi 11,,2025-07-29 09:02:08,4403.66,EUR,9,1,29,7,0.29,1,1,2207.4,1602.51,1.37,0.0,1,anomaly,First time using device; Unseen location
2025-06-08 14:17:40,user1026,withdrawal,3394.2,Glasgow,glasgow,iPhone 13,,2025-06-08 14:17:40,3394.2,UNKNOWN,14,6,8,6,137.75,1,1,2990.31,1588.72,0.25,0.02,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-09 18:03:09,user1026,cashout,$2877.34,Cardiff,cardiff,Xiaomi Mi 11,,2025-06-09 18:03:09,2877.34,USD,18,0,9,6,27.76,1,1,3192.26,285.59,-1.1,0.01,1,anomaly,First time using device; Unseen location
2025-06-11 03:31:26,user1026,refund,1643.48,London,london,Samsung Galaxy S10,,2025-06-11 03:31:26,1643.48,UNKNOWN,3,2,11,6,33.47,1,1,2990.31,271.73,-4.96,0.02,1,anomaly,First time using device; Unseen location
2025-06-11 21:57:25 ,user1026,purchase,€1775.64,Cardiff ,cardiff,Samsung Galaxy S10,,2025-06-11 21:57:25,1775.64,EUR,21,2,11,6,18.43,0,1,2933.82,755.23,-1.53,0.02,1,anomaly,Unseen location
